,Time,Pressure_unit1,Temperature_unit1,Humidity_unit1,Temperature_unit2,Pressure_unit2,Elastic Modulus
17,2024-05-07 14:27:58,1033.9856947380217,18.271525501668876,54.08883174795461,21.23733076311141,906.1603268437455,127.25011121049504
18,2024-05-07 14:27:59,987.1127605859919,29.461418973111716,58.95164626347663,20.5544237760654,945.8258223413393,127.53260876352839
19,2024-05-07 14:28:00,1137.0967907327827,17.2997179241898,68.66834843864058,13.116469853725262,863.7394278447836,124.44641713053669
20,2024-05-07 14:28:01,1038.5547969306979,30.25251835982322,37.572588294271526,20.52745818791209,908.125994904631,127.35304254006707
21,2024-05-07 14:28:02,1060.4916029604483,60.97353828875871,46.73225277672944,20.787192943856326,911.9040667554079,127.95539864292356
22,2024-05-07 14:28:03,1042.773605004772,29.49892404716805,60.040855572593074,20.94906996314912,873.6880732835018,127.52805444608315
23,2024-05-07 14:28:04,974.2832224003248,48.91832838310691,70.94838778880248,22.472989819234087,881.5724515336483,127.99021318161269
24,2024-05-07 14:28:05,1003.2386344530684,59.71042678970733,51.15004564517163,14.422577972569055,958.876065322199,126.15309446659364
25,2024-05-07 14:28:06,995.0180559420899,24.748751243670785,55.95742770282017,20.822280859528316,907.8977885444916,127.39190861834861
26,2024-05-07 14:28:07,982.9443310382142,11.578766000869853,30.350098073907052,13.884148038227528,871.7873363349976,124.45651665946366
27,2024-05-07 14:28:08,1061.275264948818,35.20265618876126,36.98819302516743,20.89696508142197,965.9972165611584,127.17247069465044
28,2024-05-07 14:28:09,988.5184807716187,14.13156524226854,38.70881572522562,17.589518023546535,863.9179026223917,125.95329218037283
29,2024-05-07 14:28:10,889.2880366008584,20.7141032210553,51.284932644694265,21.525096698342026,972.6686213011749,127.90030219671006
30,2024-05-07 14:28:11,980.4711576512159,39.041107281542146,45.31337455347905,23.155542528847597,911.2298409414996,128.72434165252076
31,2024-05-07 14:28:12,973.8854330404491,25.0101182333122,63.462654766662155,20.29350335044476,811.436696478773,127.45327046718107
32,2024-05-07 14:28:13,962.0390651729413,7.832387047525277,56.51353203966147,22.4644985237634,915.1155342433811,128.1069878397374
33,2024-05-07 14:28:14,972.7068870961255,52.34625538648538,44.86501826202799,18.50736142490048,921.0200883817279,126.79145912812439
34,2024-05-07 14:28:15,976.5937177280659,-18.155926363433224,49.34691405144152,21.523947648930804,884.9418649638873,127.50697394958726
35,2024-05-07 14:28:16,1045.0313921179445,27.53862575261511,45.61705125084215,20.9871949750386,841.9463131597811,126.91314598108619
36,2024-05-07 14:28:17,961.4590459157849,22.654261275401634,62.93545861033927,17.51054670713281,972.8696294791424,126.69868390629956
37,2024-05-07 14:28:18,946.7383228446876,41.94100296081017,44.528230740982906,16.144373509777775,882.9283744349989,126.3182814999087
38,2024-05-07 14:28:19,992.5160070498105,26.204419460808207,65.40923067583925,19.137112806232096,895.4089844932787,127.0250028807307
39,2024-05-07 14:28:20,961.2454775112749,34.52938446700466,37.12607173602606,15.592734174799629,891.0487549661567,125.12853993324345
40,2024-05-07 14:28:21,941.4927525347548,23.737865107400303,48.91311718240692,23.324475786422965,905.3236005769523,128.5865789190839
41,2024-05-07 14:28:22,1142.4596871347871,18.234074289769875,40.632486500713924,24.859115738108486,937.2538513870948,128.25432232939548
42,2024-05-07 14:28:23,966.4144928333458,-17.195515144339907,58.355256772675645,23.697708725424576,874.9254625602091,128.02842498789127
43,2024-05-07 14:28:24,954.706891338111,39.681873081037764,57.054583569525605,25.557905110456762,904.9777184062806,129.1398579574319
44,2024-05-07 14:28:25,1035.4930679815363,21.47195376587291,51.38436049506072,17.391304635529785,882.896137481417,125.98932129335539
45,2024-05-07 14:28:26,1026.6353244233178,25.342827966900447,41.23473266682779,18.898277996681156,1021.9576010381417,126.90114082121123
46,2024-05-07 14:28:27,1016.6037760317936,30.544619886482824,52.12786783399634,20.190916169092386,802.0525863630818,126.68869969714181
47,2024-05-07 14:28:28,980.0565211097114,40.78369992212652,50.27041276752151,24.75541650303639,943.2364995110049,128.84542226270355
48,2024-05-07 14:28:29,1022.3171537292069,25.148450968258782,53.450884165420014,22.505409746950807,770.3105170489528,127.47166738252469
49,2024-05-07 14:28:30,1171.2942747237505,35.435249394395825,51.718494479692794,23.81299062274621,939.2850313485399,128.0526570668221
50,2024-05-07 14:28:31,1021.2421713144809,25.877094115520944,40.0599037704459,21.386417089051363,934.8456690601058,127.43898005036142
51,2024-05-07 14:28:32,1015.051748513026,51.20834989536132,47.968535587908214,20.404171409198945,896.7615942746071,127.81106672470663
52,2024-05-07 14:28:33,984.3877523276495,18.39375275524211,51.4010801140601,18.334238184958036,871.7172133106599,126.03296381418622
53,2024-05-07 14:28:34,940.8450383380024,7.7566810058868185,41.16329907258097,15.13685235793331,935.4168816471145,124.90452929959763
54,2024-05-07 14:28:35,954.6325568217467,49.06415213069015,47.43263592348489,17.19717399846517,907.4332968294071,126.25023768566646
55,2024-05-07 14:28:36,1005.6467806650403,15.979866165513913,46.090430832586534,18.16793034969323,851.9415109830737,126.31311589498969
56,2024-05-07 14:28:37,1011.442094863657,45.29923934379498,58.77307187183995,16.079349109129456,913.9270337414177,125.88088102636779
57,2024-05-07 14:28:38,1042.5149507087963,26.693020024657635,53.43328026341422,20.8763342343229,940.5391813215815,127.7438196335299
58,2024-05-07 14:28:39,1026.214609468824,13.527894553287133,49.79703380662121,20.700845423095988,937.553164769338,127.22418714769637
59,2024-05-07 14:28:40,936.509584120944,48.962625375421254,52.956328164818046,21.4007623333222,946.272133835137,128.11674512599754
60,2024-05-07 14:28:41,1005.5641692177707,20.55625969299015,41.543238741589555,22.361906854657867,927.3487210160359,127.96801674173267
61,2024-05-07 14:28:42,936.278494038544,-1.4013431626614192,51.06154480201103,21.558515919838243,966.993158521918,128.17473722369255
62,2024-05-07 14:28:43,1048.6912565854952,29.026657739625595,41.30954340108609,24.278455979000586,871.8827256184718,127.99808953991102
63,2024-05-07 14:28:44,1006.8762646709122,25.37337545153703,65.33141914057938,20.37436920069997,942.5637956012072,127.55301237931033
64,2024-05-07 14:28:45,1051.952475629536,27.092937050594063,49.87777226525105,21.097624604558288,788.9661775616081,126.73242288293815
65,2024-05-07 14:28:46,988.8097222446331,15.906430707974767,31.22873797094161,18.447832780642116,883.0773534254879,126.27565119927962
66,2024-05-07 14:28:47,961.8733953547057,29.49818582117873,48.63824381076868,21.49600925834554,908.4156280255304,127.74065428009827
67,2024-05-07 14:28:48,986.3960475823102,18.374190253687225,71.43511122092121,19.583644875025698,993.7216412618084,127.24699676490839
68,2024-05-07 14:28:49,1043.83847016916,42.9161295678756,42.130737425052835,18.656714591573724,938.3260252888282,126.41716282346484
69,2024-05-07 14:28:50,973.0020422304933,45.336312582888006,53.71509209532691,20.073460999111216,949.5847162571092,127.95681819751425
70,2024-05-07 14:28:51,942.8039702252892,21.544362106845284,48.03935754033765,19.25724938685044,835.1248632499002,126.3026970986995
71,2024-05-07 14:28:52,998.4391489156944,27.87007685043565,61.637102700811774,24.44162410538046,870.173229232461,128.76669578320676
72,2024-05-07 14:28:53,1038.4651313816933,16.691703491818238,38.82580941233403,19.92382855435102,936.37337227659,127.44024024886225
73,2024-05-07 14:28:54,1040.3010526271023,-9.409962159737844,49.878750852473566,22.0779318116087,987.0388480961373,127.4642794246478
74,2024-05-07 14:28:55,996.9517336378096,22.63461167273897,46.98641204553209,22.919469057999308,853.9118619917338,127.7494032520851
75,2024-05-07 14:28:56,1084.0627805815798,21.06708716674725,37.78706573331286,23.36704178778819,910.9385691809262,127.92841752264601
76,2024-05-07 14:28:57,1077.1465739495839,33.71932256866866,58.13105114578395,20.845356796190227,980.2617469499843,127.99367963630189
77,2024-05-07 14:28:58,1001.3155795651309,26.959425269841876,54.461097893550054,16.66309307665948,968.9923725095376,126.40317704873203
78,2024-05-07 14:28:59,985.7882811160815,14.5670225994786,56.98884038665554,20.436175608843918,949.9860228512333,127.19839068542271
79,2024-05-07 14:29:00,890.6434738083826,36.709047619665014,48.17689121463786,17.67646816759767,953.4517511316466,127.00937629087812
80,2024-05-07 14:29:01,1044.0764741968485,53.27312715906781,42.19161765650415,15.527490327449431,952.0950389090517,125.94144731983937
81,2024-05-07 14:29:02,1003.9703947780646,27.174079467340036,62.164818241700885,21.12590971194406,884.0653489778429,127.51033182828168
82,2024-05-07 14:29:03,994.8596870489004,47.571705636797574,42.85175923343519,19.460201418678405,948.5643444897146,126.7780284118081
83,2024-05-07 14:29:04,1030.067942160921,2.3281154684775096,38.33535438784032,22.809218313241022,938.416109371101,128.13249758699035
84,2024-05-07 14:29:05,989.8136514166841,10.766905833816569,38.03688818091845,21.660543639433644,919.2751373624154,128.03707531816005
85,2024-05-07 14:29:06,985.2964614982959,45.25002019470708,33.98626398482736,16.445724350416548,914.7836484218109,126.2765231114938
86,2024-05-07 14:29:07,978.1588954510987,22.797252687249458,59.677787640053836,20.86794103497681,984.4612853964538,127.3712608267758
87,2024-05-07 14:29:08,962.3043195912907,24.902509770470267,26.028335186461607,17.588530680660714,1034.7797611248434,127.00246404696152
88,2024-05-07 14:29:09,1068.1245880674146,33.097419756478544,59.2009981528475,21.430289649454366,743.6521742605613,127.31027494664055
89,2024-05-07 14:29:10,1025.2453029054323,15.250008153996035,33.616137024646726,14.726356155774027,856.4319161811317,124.63842158202154
90,2024-05-07 14:29:11,947.5690406667313,33.58221571513593,49.15691211621564,19.61217870264637,937.0922036308181,127.14935377985088
91,2024-05-07 14:29:12,947.4850001195823,19.030949862385626,51.03687938855208,19.621726381451843,950.1964584651222,126.70152135751523
92,2024-05-07 14:29:13,1029.2277828191227,54.09632418902599,69.3776258248542,19.946946248387114,873.6547346712815,127.50905559923675
93,2024-05-07 14:29:14,1041.8530812446145,30.74796841634774,60.073582361738644,16.82251991005522,892.6718140810062,126.25966233430242
94,2024-05-07 14:29:15,1004.7047622672764,35.83778814543635,51.25732694535712,24.38289230185501,875.2703277088855,128.06528340874976
95,2024-05-07 14:29:16,1061.792676108138,30.68151432347112,38.3071868346874,18.736919029327158,941.6169195395811,126.82748012651079
96,2024-05-07 14:29:17,1021.4741329644462,20.28642401857558,52.397586844721566,21.725444096407013,833.0405890170405,127.23627488044636
97,2024-05-07 14:29:18,947.8110032161176,36.335029897044656,62.440468887800336,21.042514788807157,933.5567998101119,127.79208767230516
98,2024-05-07 14:29:19,1033.7762669604176,12.230784567941706,51.307705280684836,21.925081741690793,862.6905803476579,127.96133207670763
99,2024-05-07 14:29:20,1028.9367974326935,24.626636981061502,50.13400471249594,18.573280812483002,863.4877067440167,126.8718206085733
100,2024-05-07 14:29:21,998.892391979598,20.70831449276996,45.538460816813384,19.903092194041555,951.0892650467949,126.74167927936045
101,2024-05-07 14:29:22,1028.1103334190182,15.536134807012905,59.41795243263508,14.32186996341137,885.1849743507979,125.12329060386284
102,2024-05-07 14:29:23,1006.4628341432598,62.37875027517978,55.21825120648589,18.654044045878766,782.9440363237879,126.46979815832515
103,2024-05-07 14:29:24,1028.3643423349397,41.88306355634474,68.78693678381447,21.508918238960643,880.603235405066,127.43670997399893
104,2024-05-07 14:29:25,1023.0862236422932,40.056899442072876,44.51746050994943,19.746852959634577,861.0960576656537,126.84308538406066
105,2024-05-07 14:29:26,1031.7097979439618,33.213204929072354,40.117106687175976,23.547948785870645,929.4665932682503,128.6650434752195
106,2024-05-07 14:29:27,922.4550897470272,34.52497243913538,54.3587203345886,19.078583331277763,946.1145754017626,127.0309813560074
107,2024-05-07 14:29:28,1011.0331211507122,34.19812644385469,50.578368127852386,21.835115704129556,911.421372083687,127.911558461634
108,2024-05-07 14:29:29,996.219670734731,16.16509992226726,35.09474088088834,13.699898334861025,905.1941767321557,125.19975792982193
109,2024-05-07 14:29:30,1018.508524571512,-2.4959067208613206,22.503727763459235,17.821175930611318,802.0443024361169,125.91228751946338
110,2024-05-07 14:29:31,925.3079286279498,26.56061548932845,35.5489288153441,22.38884237946675,872.689267010816,127.8980237281531
111,2024-05-07 14:29:32,982.2170288799872,35.56067349997964,49.779210392187224,21.95705928573801,922.2169383899891,128.0007076486392
112,2024-05-07 14:29:33,1035.634521487952,18.1948931702823,51.44697067748334,16.77310603621371,916.1919733732875,126.06388259404035
113,2024-05-07 14:29:34,875.0896011378373,26.72653975158453,50.41348483854898,24.896874714030666,961.8742109510522,128.43067992797913
114,2024-05-07 14:29:35,1009.892892279502,38.90235672533834,59.60385231873037,15.86181677239822,855.1291592090131,125.56495956569684
115,2024-05-07 14:29:36,1056.3140899138514,29.991562304659567,60.10319803200924,19.44608488968476,915.2134115435657,126.89151699213095
116,2024-05-07 14:29:37,1011.203418587955,5.595941266087323,59.88734447393959,19.631051915694034,914.5587505292189,127.38865271996919
117,2024-05-07 14:29:38,990.5273336340455,25.52090047082231,58.1439681414066,19.765285945204052,885.6675846414678,126.84710794291902
118,2024-05-07 14:29:39,1004.8256674654432,13.311609631247114,34.82264011774363,20.8935157120718,841.6307088158757,126.7020302446414
119,2024-05-07 14:29:40,1021.3323464171156,29.29266523473041,43.2841290463534,22.546838347936195,876.2501582934203,128.27784122187626
120,2024-05-07 14:29:41,1018.6215117869704,26.32148154763555,22.902782615669825,19.028569185086457,949.9916572530863,126.57197893542603
121,2024-05-07 14:29:42,1020.3207527863035,34.31046738251119,45.181154278731064,17.732173647804395,933.7763358538341,126.36033796846152
122,2024-05-07 14:29:43,927.3278246745614,15.734358550135196,56.08380481952818,20.2935007615593,889.8649077800603,127.10627400175804
123,2024-05-07 14:29:44,957.0746938503826,11.45452080234011,44.41752989486494,24.586704515312938,888.9928486260659,128.30349384616056
124,2024-05-07 14:29:45,983.1752896421931,33.88450420441275,58.89535955889525,22.22207494022627,908.7561246489901,128.33738118054853
125,2024-05-07 14:29:46,1002.0786260728502,45.660064007537805,48.05392835280049,16.237358707796588,882.6930370490564,125.84012640733607
126,2024-05-07 14:29:47,920.208166506779,20.50923454936973,57.83458798675586,20.75487196628562,857.3018378781381,127.205162292991
127,2024-05-07 14:29:48,989.1568971976398,18.86128634425505,37.973088651593685,27.24405203204015,914.4049302065458,129.54949054652695
128,2024-05-07 14:29:49,1005.3321596819624,4.51749727115682,51.377700645191844,18.83318326584215,983.6941177117155,126.79842304096738
129,2024-05-07 14:29:50,955.7651054118245,35.559575440744354,59.3223442832719,20.703420086736834,1013.1249191442107,127.7963633056649
130,2024-05-07 14:29:51,1037.0999603122996,37.07484057333892,44.86662074171939,18.85690585969842,878.3547471277689,127.03594219323587
131,2024-05-07 14:29:52,1037.9076841281824,49.83704998677036,60.322787347268815,17.932623760665386,905.3270917014357,127.0454348268818
132,2024-05-07 14:29:53,1055.1549366014115,38.73000867613145,38.30983700106883,22.821337263516835,863.2502078175748,128.38706372340494
133,2024-05-07 14:29:54,1040.9565452956776,52.68121901001747,26.15688581419927,18.858696951835526,941.0415078025869,127.26636947331563
134,2024-05-07 14:29:55,931.7571888063052,5.509555061168893,47.40780697552187,20.268742358244737,955.2401958058066,127.22479419874111
135,2024-05-07 14:29:56,922.2555470922323,12.500437394689612,58.347217222327835,13.038771890382243,982.6821261601374,124.50405266044864
136,2024-05-07 14:29:57,963.0890750574595,34.83244047737843,48.038330399791484,21.58703831777327,854.1615211353221,127.91168232699846
137,2024-05-07 14:29:58,966.7081699364194,7.660648223834965,59.394860247639286,20.13426488197087,922.5074728192507,127.57266297577732
138,2024-05-07 14:29:59,1023.4591106422463,64.73259266800875,63.355520967430266,23.970823415106555,982.4030916557019,128.88852094591664
139,2024-05-07 14:30:00,1057.540863372921,31.868541921649253,49.4638438048054,19.78999889283288,895.8042423109893,126.85260805135853
140,2024-05-07 14:30:01,1023.44840167034,16.89438811945191,47.76268892986032,16.390649524420684,859.8914592760168,125.36008095529421
141,2024-05-07 14:30:02,1005.9233738655876,20.007172941236444,43.297563942420766,16.128729583273604,914.066471773107,126.16017226621504
142,2024-05-07 14:30:03,929.0723108328843,32.34169159290358,56.08297299888682,23.944354723612122,914.6207762748742,128.667459456678
143,2024-05-07 14:30:04,1113.3522875329459,1.2692213640973797,61.301419510857,22.74969176248737,984.045071055985,127.95182659433596
144,2024-05-07 14:30:05,1007.5705787025462,49.383315603214655,57.994330280521496,18.994193537703328,981.9453618312276,127.61545275332684
145,2024-05-07 14:30:06,933.5719466194093,24.233137931071784,45.64610700056052,19.144579342531635,908.1614506715167,126.73796064046088
146,2024-05-07 14:30:07,899.5518615310297,58.68639914157317,34.35152859395977,27.352749846441753,901.2702726512226,129.5828823014367
147,2024-05-07 14:30:08,913.7333876600734,30.573385469847246,57.5985778946728,23.75601384968857,890.8048160548112,128.22743865837933
148,2024-05-07 14:30:09,995.1301782237044,30.548736746064684,64.910245478862,20.10525561298334,875.2284759900557,127.34070803929973
149,2024-05-07 14:30:10,981.4773032073807,15.005807787446598,58.06029179208841,22.023306464893476,920.7638113802242,127.36919681587457
150,2024-05-07 14:30:11,1056.1173360742214,37.32783927365298,57.798068191194815,18.685580385537282,905.8253706983705,126.54956000299175
151,2024-05-07 14:30:12,959.198029461432,28.493091509717964,58.03303573000785,15.970800414529938,871.3527470531312,125.56340387948785
152,2024-05-07 14:30:13,890.8224745197493,29.841184888189833,51.735113409862784,19.118367447183022,916.7145059515755,126.58481777370321
153,2024-05-07 14:30:14,992.4431775548763,18.732087230596207,64.67466897836279,18.35110424403434,872.770998519903,126.67460514621357
154,2024-05-07 14:30:15,1073.5205218591605,5.881519718806,53.75340014161934,21.592906072814166,907.1197337092659,127.77933861604005
155,2024-05-07 14:30:16,1034.7375541317758,6.109399163545412,47.54458080978016,15.420087246257125,919.641293479442,125.71948534870333
156,2024-05-07 14:30:17,972.0093565031422,24.62034241699512,45.10642206695083,23.927101863952533,918.502696243041,128.27779698330062
157,2024-05-07 14:30:18,944.9568611937966,9.834582811531051,51.61265155107665,23.50112468521565,894.7040473992163,128.56273524516268
158,2024-05-07 14:30:19,848.0723951725507,20.499920872810883,65.05881497474623,16.830230905459906,912.4273487358539,125.8369204523691
159,2024-05-07 14:30:20,926.7621617264913,-6.376105246739186,60.35241683633183,21.754450064005244,910.8512590370776,127.30821187236602
160,2024-05-07 14:30:21,1027.3382934284937,12.376259439944713,45.631413650191874,16.750154662198675,1015.8116609367382,126.45368590098995
161,2024-05-07 14:30:22,1042.1336240595494,50.626549159278255,56.186006734451496,19.122911075662927,872.5383215523951,127.13610801422818
162,2024-05-07 14:30:23,923.652541770152,9.221890446116657,57.249268090608076,18.514372840020673,878.0251347370299,126.40603686305985
163,2024-05-07 14:30:24,926.9027162484256,6.385078045159531,41.25283294995159,23.721962629583686,886.5259894713938,128.4459902153695
164,2024-05-07 14:30:25,1059.5434171988163,26.188352277723343,48.72470783397542,17.446086787489016,818.1234052500208,126.28476482563822
165,2024-05-07 14:30:26,1008.7130431251662,-1.820565936017232,58.11348699569637,18.420510598312596,968.0815773727696,126.64105839047053
166,2024-05-07 14:30:27,998.1614574587652,23.734396956652976,65.10055943262535,16.943853310966677,953.6569602260975,126.35119891979735
167,2024-05-07 14:30:28,1003.4960244699172,24.808804486815717,39.74107069685327,21.222790972973065,864.6747557313813,127.74844688372619
168,2024-05-07 14:30:29,993.1927596064854,6.388326936886511,43.963067354633026,20.913862027491692,828.5035323091988,127.5731281606765
169,2024-05-07 14:30:30,949.9007208284185,41.31438256377388,64.15982980469542,19.746106030865317,929.3047121650955,127.49088158783563
170,2024-05-07 14:30:31,1034.2514990895377,32.72938024901011,48.43289854152834,18.631969948518886,894.2179084559788,126.38778641598985
171,2024-05-07 14:30:32,1081.1681899870714,37.44527289303269,53.404646892442585,22.834526096587783,875.5005137834772,128.07036382331842
172,2024-05-07 14:30:33,1089.328863588349,17.367803715248293,55.10436974263506,21.211673459327848,898.7521934517582,127.40207411600393
173,2024-05-07 14:30:34,1003.7466034157117,29.274237183849216,62.52769129276867,18.448283883273668,862.6072595496144,126.67949077999079
174,2024-05-07 14:30:35,1028.522761603759,12.802477830762337,56.259486911782886,18.000860052198437,898.2090686807369,126.15772846530483
175,2024-05-07 14:30:36,1007.2435248597395,20.387902213192028,62.127439289756765,20.53177784160431,976.6346402993552,127.64450365943597
176,2024-05-07 14:30:37,906.9505676735139,3.5476247663916602,63.81396285570821,19.79979924463584,862.4481883393927,126.87248254580464
177,2024-05-07 14:30:38,989.3169024914282,20.11117967212502,47.3443924162363,15.125919431801288,830.7184177233538,125.08192318047938
178,2024-05-07 14:30:39,953.080570820654,20.815658500708423,43.0826101000717,26.014592498192627,780.2564133867484,128.47670247725665
179,2024-05-07 14:30:40,913.2108069784409,33.02777395329024,35.659094484357915,22.849585952410372,832.67231602006,127.93801769315587
180,2024-05-07 14:30:41,1052.6223626872156,26.821352316508563,40.54347706353474,20.882160169778974,968.1798814518608,127.57773308016353
181,2024-05-07 14:30:42,996.5753556129986,35.43375105162998,67.02723378980642,16.19163378006261,881.6910868778018,126.05538104589566
182,2024-05-07 14:30:43,1007.7455042641653,30.695496901501564,42.262162124129716,18.5865931981991,866.8939177881235,126.84024884180972
183,2024-05-07 14:30:44,954.6112690079551,17.95937575989082,48.698895491985446,23.633575623055833,920.236130280571,128.18633365599038
184,2024-05-07 14:30:45,953.2019338536074,14.352409143062136,41.663056407733706,19.32454494901756,841.636483984086,126.85052672342817
185,2024-05-07 14:30:46,1020.0572304236364,49.63514237338876,30.35934279579108,20.904518917436384,1004.2974245603017,128.2427235302679
186,2024-05-07 14:30:47,891.7004604460043,43.201846121940704,43.09196900480731,17.719043184584784,945.0701398524176,126.701133708388
187,2024-05-07 14:30:48,967.0070998125838,5.795369553264106,31.91557911437694,20.12101342315114,801.2235902417975,126.605079074336
188,2024-05-07 14:30:49,996.0215991182046,25.204733386474118,46.09812383126259,19.13335134947078,946.1824717008801,126.79185316524217
189,2024-05-07 14:30:50,1083.2461680927274,11.992318530254225,40.31060305757663,19.2783346758701,853.0059727457875,127.08971985063626
190,2024-05-07 14:30:51,1003.0994459488227,13.413448718137666,54.95828141861989,20.617637906465937,840.3860461103042,127.23099590536336
191,2024-05-07 14:30:52,1013.5612823788451,17.706069281368094,41.46424187144006,18.97809184414959,823.7695379253059,126.83745912218603
192,2024-05-07 14:30:53,976.616170850513,27.22674557010079,42.173388204265386,18.947295391845316,767.022689409112,126.56738499363078
193,2024-05-07 14:30:54,1012.409179039725,23.61525940542801,65.34645377422677,21.503924005867376,917.9837506063867,127.46416065651763
194,2024-05-07 14:30:55,1019.6517038460732,44.11428658193596,39.970217906668395,20.009538218121175,937.0845117859587,127.05490465429845
195,2024-05-07 14:30:56,1038.3603919832835,33.64900757094923,55.50705550090581,26.98446944876621,924.8810717031564,128.93467632921121
196,2024-05-07 14:30:57,1006.2647803949487,44.15790234687631,64.0245334658413,24.091210128125972,844.4697845464841,129.05328133165446
197,2024-05-07 14:30:58,1031.0291840345856,18.955887723760775,48.65128211766905,21.086770173029183,877.2289581338168,126.98978066566774
198,2024-05-07 14:30:59,1011.5713484672877,19.92515214791696,46.584136181647665,12.62606590782725,908.7824584117261,124.12033029642043
199,2024-05-07 14:31:00,909.9466708962094,21.045822417395662,40.67376275599666,18.99184969764368,792.5078150990555,126.04815613646055
200,2024-05-07 14:31:01,1003.1611217201142,-3.044665130452799,51.04495281132399,14.640756161894952,891.985104312996,125.10022279805568
201,2024-05-07 14:31:02,979.422460596035,26.417264856222864,46.93261905452418,20.300073038221512,947.6414839591316,127.53375676344812
202,2024-05-07 14:31:03,1078.810604742133,12.371607705907612,35.973568148542014,16.735639867635292,955.4278485921202,126.34635481140344
203,2024-05-07 14:31:04,1074.941475063486,9.6780945359384,38.10445795757795,26.557412462786303,848.8170706980765,129.45125064303957
204,2024-05-07 14:31:05,974.5775864610633,5.513997843110058,62.96644365355177,11.271646023789794,870.7789531232953,124.0633440950059
205,2024-05-07 14:31:06,1104.5844688331447,41.43908209231448,50.40151986472888,20.448744074506934,890.4643606680734,127.00721783812762
206,2024-05-07 14:31:07,1052.870203695293,18.122300146909787,39.48599158861592,22.700467472748162,874.6532520390437,128.0742879257812
207,2024-05-07 14:31:08,991.3842608205616,31.8126381533911,49.04132690777725,27.817344690850113,859.0311512581923,129.6461541486425
208,2024-05-07 14:31:09,959.8844684840116,35.84219803588026,63.68700489168208,19.621485974615343,862.4291129555281,126.78320219798023
209,2024-05-07 14:31:10,947.4499754262318,17.395884885180504,40.4941895364972,17.137514895468144,876.9754899087377,125.89935060366835
210,2024-05-07 14:31:11,930.7402103167096,62.15747022351739,66.32489127020222,23.152278714043266,833.6642939788095,128.50191368044133
211,2024-05-07 14:31:12,931.3540925452567,38.17465840205241,42.01784664228113,21.18205770104262,900.6511547658719,127.1917421409283
212,2024-05-07 14:31:13,981.9474957574726,18.814269721083313,43.50500035669799,18.755365509021274,986.5550059070906,126.37786204828554
213,2024-05-07 14:31:14,962.3863487586426,20.78185177151709,57.53476185123368,20.72412094716044,806.737772876199,127.10959033071936
214,2024-05-07 14:31:15,1014.6754447074707,18.44922373132169,33.27841429426638,17.26396917012169,831.7781675968793,125.91965014272324
215,2024-05-07 14:31:16,995.3304546583998,40.93730414963569,32.86473245572247,25.36256428224484,808.7859683561823,128.34157641685462
216,2024-05-07 14:31:17,1024.8001986595757,-11.149446307452962,57.307458784089306,18.77734323679188,899.2337249649939,126.16872038036475
217,2024-05-07 14:31:18,962.1249001639543,22.748925548469295,73.50190080483111,16.17654571046924,868.9709861788725,125.65457011020099
218,2024-05-07 14:31:19,983.9778282241307,17.178229577313687,45.92617512716731,19.088471346082983,850.2194843385105,126.9673814318103
